INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE2573', 'PART6693', 'MAINT9865', TO_TIMESTAMP('2024-09-02 21:57:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF8879');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE9487', 'PART5742', 'MAINT0650', TO_TIMESTAMP('2023-07-04 05:46:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF4370');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4387', 'PART7760', 'MAINT2422', TO_TIMESTAMP('2024-05-23 11:47:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF5332');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE7734', 'PART6046', 'MAINT6327', TO_TIMESTAMP('2024-02-13 16:01:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF6913');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE7734', 'PART5742', 'MAINT7398', TO_TIMESTAMP('2024-05-10 11:24:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '4', 'STF2023');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5009', 'PART6046', 'MAINT9669', TO_TIMESTAMP('2024-03-23 17:34:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '4', 'STF9076');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE1899', 'PART7356', 'MAINT5090', TO_TIMESTAMP('2024-08-26 14:45:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '4', 'STF2023');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4232', 'PART6062', 'MAINT7398', TO_TIMESTAMP('2024-04-20 05:46:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF2303');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE7258', 'PART8142', 'MAINT3451', TO_TIMESTAMP('2024-08-11 14:26:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '4', 'STF1990');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE9798', 'PART6693', 'MAINT2422', TO_TIMESTAMP('2023-02-12 15:12:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF6201');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5009', 'PART7356', 'MAINT5965', TO_TIMESTAMP('2024-12-25 21:30:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF2023');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE7734', 'PART8028', 'MAINT2052', TO_TIMESTAMP('2023-08-21 20:03:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '4', 'STF4958');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5414', 'PART5278', 'MAINT2422', TO_TIMESTAMP('2024-08-05 18:21:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF7714');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4387', 'PART5278', 'MAINT5965', TO_TIMESTAMP('2024-12-04 11:18:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF9076');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5403', 'PART6693', 'MAINT6327', TO_TIMESTAMP('2024-04-12 06:39:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF8879');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4587', 'PART7356', 'MAINT2601', TO_TIMESTAMP('2023-05-01 18:56:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF2444');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE8647', 'PART5742', 'MAINT6327', TO_TIMESTAMP('2024-09-11 17:19:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF2303');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4232', 'PART5980', 'MAINT2601', TO_TIMESTAMP('2023-03-19 06:19:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF8101');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5009', 'PART1284', 'MAINT5362', TO_TIMESTAMP('2024-05-21 15:14:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '4', 'STF8101');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE3860', 'PART5278', 'MAINT5965', TO_TIMESTAMP('2023-08-06 13:54:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF1990');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE0507', 'PART6288', 'MAINT5090', TO_TIMESTAMP('2023-06-08 07:28:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF0360');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE9798', 'PART9261', 'MAINT1004', TO_TIMESTAMP('2024-08-24 22:13:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '4', 'STF2303');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE9612', 'PART0876', 'MAINT4099', TO_TIMESTAMP('2024-11-02 17:05:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF8719');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4387', 'PART0369', 'MAINT4099', TO_TIMESTAMP('2024-10-28 20:45:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF7714');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE9612', 'PART5742', 'MAINT4099', TO_TIMESTAMP('2024-04-11 15:21:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF6201');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5414', 'PART2388', 'MAINT7398', TO_TIMESTAMP('2023-08-23 12:37:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF2444');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE8647', 'PART5742', 'MAINT7398', TO_TIMESTAMP('2024-08-22 17:35:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF3507');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5403', 'PART7760', 'MAINT9669', TO_TIMESTAMP('2023-04-04 10:07:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF2303');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5647', 'PART5278', 'MAINT1004', TO_TIMESTAMP('2024-06-22 08:54:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF4958');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE9487', 'PART6288', 'MAINT1004', TO_TIMESTAMP('2023-08-06 10:16:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '4', 'STF5332');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE8738', 'PART5278', 'MAINT3451', TO_TIMESTAMP('2024-05-10 01:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF1990');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE6107', 'PART8028', 'MAINT2601', TO_TIMESTAMP('2023-02-18 02:32:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF5332');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE2785', 'PART6288', 'MAINT4336', TO_TIMESTAMP('2024-11-30 09:55:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF3741');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE8738', 'PART7760', 'MAINT4099', TO_TIMESTAMP('2024-07-02 08:52:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF3971');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE7734', 'PART5980', 'MAINT4336', TO_TIMESTAMP('2023-01-23 04:43:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF2303');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4587', 'PART7356', 'MAINT9041', TO_TIMESTAMP('2023-04-28 13:23:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF2303');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE2785', 'PART1284', 'MAINT8168', TO_TIMESTAMP('2023-10-29 19:06:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF3971');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE9798', 'PART7136', 'MAINT2422', TO_TIMESTAMP('2023-07-18 21:16:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF8719');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE7734', 'PART0369', 'MAINT6327', TO_TIMESTAMP('2023-04-21 10:40:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF1990');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE0507', 'PART6062', 'MAINT7398', TO_TIMESTAMP('2024-06-14 10:53:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF4873');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE8647', 'PART7136', 'MAINT0650', TO_TIMESTAMP('2023-06-08 07:29:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF3507');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE7734', 'PART6178', 'MAINT2601', TO_TIMESTAMP('2023-09-09 07:52:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF3741');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE0507', 'PART1284', 'MAINT9669', TO_TIMESTAMP('2023-08-24 05:14:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '4', 'STF5332');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5647', 'PART8142', 'MAINT4336', TO_TIMESTAMP('2024-05-27 17:19:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF8719');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE8738', 'PART0369', 'MAINT2422', TO_TIMESTAMP('2023-09-06 15:13:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF8719');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE3860', 'PART6046', 'MAINT3451', TO_TIMESTAMP('2024-06-01 13:45:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF3507');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE9487', 'PART7356', 'MAINT5090', TO_TIMESTAMP('2024-09-21 16:01:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF2023');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5403', 'PART7136', 'MAINT8001', TO_TIMESTAMP('2023-03-21 19:13:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF6201');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5403', 'PART7356', 'MAINT8488', TO_TIMESTAMP('2024-08-16 10:34:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF4370');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4387', 'PART8142', 'MAINT5090', TO_TIMESTAMP('2024-03-18 08:07:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF4958');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE6107', 'PART0876', 'MAINT5965', TO_TIMESTAMP('2023-10-04 22:15:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF0799');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE8647', 'PART0876', 'MAINT2422', TO_TIMESTAMP('2024-05-16 22:16:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF2303');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE8647', 'PART7356', 'MAINT4336', TO_TIMESTAMP('2023-08-31 03:20:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF3741');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE3860', 'PART2388', 'MAINT1004', TO_TIMESTAMP('2023-02-14 22:44:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF4958');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE9612', 'PART6046', 'MAINT9669', TO_TIMESTAMP('2023-12-17 17:27:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF4873');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4387', 'PART9261', 'MAINT8488', TO_TIMESTAMP('2024-04-09 20:04:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF4958');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE8647', 'PART9146', 'MAINT8488', TO_TIMESTAMP('2024-12-28 00:15:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF0360');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5403', 'PART6288', 'MAINT7398', TO_TIMESTAMP('2024-12-03 08:23:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF2303');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE0507', 'PART6062', 'MAINT5090', TO_TIMESTAMP('2023-05-22 14:07:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF4370');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5414', 'PART6046', 'MAINT8488', TO_TIMESTAMP('2023-02-01 00:40:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF3971');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5647', 'PART0369', 'MAINT8001', TO_TIMESTAMP('2023-10-17 17:38:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '4', 'STF3741');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE6107', 'PART6288', 'MAINT9041', TO_TIMESTAMP('2023-02-26 07:01:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '4', 'STF4958');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE7258', 'PART1284', 'MAINT2052', TO_TIMESTAMP('2023-02-10 19:19:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF2023');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE2573', 'PART8142', 'MAINT8488', TO_TIMESTAMP('2024-01-11 20:48:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF6201');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5403', 'PART7356', 'MAINT8168', TO_TIMESTAMP('2024-11-25 01:09:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF3971');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE3860', 'PART9261', 'MAINT8001', TO_TIMESTAMP('2024-10-23 07:25:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF8101');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE2573', 'PART5278', 'MAINT4336', TO_TIMESTAMP('2024-04-17 09:59:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF2023');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE3860', 'PART2388', 'MAINT2601', TO_TIMESTAMP('2023-12-05 11:09:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF3971');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4232', 'PART6693', 'MAINT2052', TO_TIMESTAMP('2023-10-21 00:44:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF2023');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4232', 'PART5353', 'MAINT2422', TO_TIMESTAMP('2024-03-15 10:12:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '1', 'STF8879');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE7734', 'PART7356', 'MAINT8488', TO_TIMESTAMP('2023-11-09 05:23:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '4', 'STF6201');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE7258', 'PART0876', 'MAINT8001', TO_TIMESTAMP('2024-12-31 07:55:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF9076');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE9487', 'PART6288', 'MAINT2422', TO_TIMESTAMP('2024-06-14 16:22:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '4', 'STF3507');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE7734', 'PART5980', 'MAINT6327', TO_TIMESTAMP('2024-10-18 01:51:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF0360');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE6107', 'PART6062', 'MAINT9838', TO_TIMESTAMP('2023-01-27 05:12:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF4370');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4387', 'PART8028', 'MAINT4336', TO_TIMESTAMP('2024-12-29 02:07:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF7714');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE7258', 'PART7136', 'MAINT9041', TO_TIMESTAMP('2024-10-13 14:44:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF2303');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE6107', 'PART9146', 'MAINT9669', TO_TIMESTAMP('2024-10-11 06:24:00', 'YYYY-MM-DD HH24:MI:SS'), 'Pending', NULL, 'STF3971');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE8647', 'PART5980', 'MAINT5090', TO_TIMESTAMP('2023-11-21 07:50:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '3', 'STF3741');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5414', 'PART5980', 'MAINT5362', TO_TIMESTAMP('2023-12-12 19:29:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF6201');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE5647', 'PART7760', 'MAINT2052', TO_TIMESTAMP('2024-05-09 08:21:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '2', 'STF2303');
INSERT INTO AirplaneMaintenance (AirplaneID, PartID, MaintenanceID, AirplaneMaintenanceDate, AirplaneMaintenanceStatus, PartQty, StaffID) VALUES ('PLANE4587', 'PART8142', 'MAINT8001', TO_TIMESTAMP('2023-08-02 18:28:00', 'YYYY-MM-DD HH24:MI:SS'), 'Completed', '5', 'STF4370');
