INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('210115-TKT-001', '1A', 'CLS0001', 'Cancelled', '210115-BKG-293884', 'PSG001', 'ISR862', 'FLA002', '97.5');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230601-TKT-201', '1A', 'CLS0001', 'Cancelled', '230601-BKG-845201', 'PSG201', 'ISR862', 'FLA030', '154.55');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230601-TKT-202', '1B', 'CLS0001', 'Checked-In', '230601-BKG-845201', 'PSG202', 'ISR573', 'FLA030', '154.55');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230815-TKT-203', '2A', 'CLS0002', 'Checked-In', '230815-BKG-981202', 'PSG203', 'ISR777', 'FLA033', '234.55');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230815-TKT-204', '2B', 'CLS0002', 'Checked-In', '230815-BKG-981202', 'PSG204', 'ISR573', 'FLA033', '234.55');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230815-TKT-205', '2C', 'CLS0002', 'Checked-In', '230815-BKG-981202', 'PSG205', 'ISR862', 'FLA033', '234.55');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230411-TKT-206', '3A', 'CLS0003', 'Cancelled', '230411-BKG-672203', 'PSG206', 'ISR777', 'FLA029', '137.45');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240105-TKT-207', '4A', 'CLS0004', 'Checked-In', '240105-BKG-789204', 'PSG207', 'ISR573', 'FLA038', '450');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240105-TKT-208', '4B', 'CLS0004', 'Checked-In', '240105-BKG-789204', 'PSG208', 'ISR862', 'FLA038', '450');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231210-TKT-209', '5A', 'CLS0005', 'Checked-In', '231210-BKG-652205', 'PSG209', 'ISR777', 'FLA037', '256');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231210-TKT-210', '5B', 'CLS0005', 'Checked-In', '231210-BKG-652205', 'PSG210', 'ISR573', 'FLA037', '256');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230512-TKT-211', '6A', 'CLS0006', 'Checked-In', '230512-BKG-748206', 'PSG211', 'ISR862', 'FLA029', '307.27');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230512-TKT-212', '6B', 'CLS0006', 'Checked-In', '230512-BKG-748206', 'PSG212', 'ISR573', 'FLA029', '307.27');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230925-TKT-213', '7A', 'CLS0007', 'Checked-In', '230925-BKG-982207', 'PSG213', 'ISR862', 'FLA035', '471.82');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230925-TKT-214', '7B', 'CLS0007', 'Checked-In', '230925-BKG-982207', 'PSG214', 'ISR573', 'FLA035', '471.82');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230314-TKT-215', '8A', 'CLS0008', 'Checked-In', '230314-BKG-657208', 'PSG215', 'ISR777', 'FLA028', '394.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230719-TKT-216', '9A', 'CLS0009', 'Checked-In', '230719-BKG-843209', 'PSG216', 'ISR862', 'FLA033', '559.64');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230719-TKT-217', '9B', 'CLS0009', 'Checked-In', '230719-BKG-843209', 'PSG217', 'ISR573', 'FLA033', '559.64');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240301-TKT-218', '10A', 'CLS0010', 'Checked-In', '240301-BKG-962210', 'PSG218', 'ISR777', 'FLA040', '980');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240301-TKT-219', '10B', 'CLS0010', 'Checked-In', '240301-BKG-962210', 'PSG219', 'ISR573', 'FLA040', '980');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230628-TKT-220', '11A', 'CLS0011', 'Checked-In', '230628-BKG-372211', 'PSG220', 'ISR862', 'FLA031', '386.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230628-TKT-221', '11B', 'CLS0011', 'Checked-In', '230628-BKG-372211', 'PSG221', 'ISR573', 'FLA031', '386.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240114-TKT-222', '12A', 'CLS0012', 'Checked-In', '240114-BKG-985212', 'PSG222', 'ISR862', 'FLA039', '620');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240114-TKT-223', '12B', 'CLS0012', 'Checked-In', '240114-BKG-985212', 'PSG223', 'ISR573', 'FLA039', '620');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240114-TKT-224', '12C', 'CLS0012', 'Checked-In', '240114-BKG-985212', 'PSG224', 'ISR777', 'FLA039', '620');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231110-TKT-225', '13A', 'CLS0013', 'Checked-In', '231110-BKG-865213', 'PSG225', 'ISR573', 'FLA037', '572.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230805-TKT-226', '14A', 'CLS0014', 'Checked-In', '230805-BKG-748214', 'PSG226', 'ISR862', 'FLA033', '641.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240210-TKT-227', '15A', 'CLS0015', 'Checked-In', '240210-BKG-569215', 'PSG227', 'ISR573', 'FLA039', '940');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240210-TKT-228', '15B', 'CLS0015', 'Checked-In', '240210-BKG-569215', 'PSG228', 'ISR862', 'FLA039', '940');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230703-TKT-229', '16A', 'CLS0016', 'Checked-In', '230703-BKG-982216', 'PSG229', 'ISR573', 'FLA032', '660.68');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230703-TKT-230', '16B', 'CLS0016', 'Checked-In', '230703-BKG-982216', 'PSG230', 'ISR777', 'FLA032', '660.68');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230918-TKT-231', '17A', 'CLS0017', 'Checked-In', '230918-BKG-124217', 'PSG231', 'ISR862', 'FLA035', '754.91');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230918-TKT-232', '17B', 'CLS0017', 'Checked-In', '230918-BKG-124217', 'PSG232', 'ISR573', 'FLA035', '754.91');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240105-TKT-233', '18A', 'CLS0018', 'Checked-In', '240105-BKG-481219', 'PSG233', 'ISR777', 'FLA038', '1100');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240105-TKT-234', '18B', 'CLS0018', 'Checked-In', '240105-BKG-481219', 'PSG234', 'ISR573', 'FLA038', '1100');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231101-TKT-235', '19A', 'CLS0019', 'Checked-In', '231101-BKG-753220', 'PSG235', 'ISR777', 'FLA036', '994.32');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231101-TKT-236', '19B', 'CLS0019', 'Checked-In', '231101-BKG-753220', 'PSG236', 'ISR573', 'FLA036', '994.32');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230410-TKT-237', '20A', 'CLS0020', 'Checked-In', '230410-BKG-672221', 'PSG237', 'ISR573', 'FLA028', '748.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230410-TKT-238', '20B', 'CLS0020', 'Checked-In', '230410-BKG-672221', 'PSG238', 'ISR862', 'FLA028', '748.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230725-TKT-239', '21A', 'CLS0010', 'Checked-In', '230725-BKG-983222', 'PSG239', 'ISR573', 'FLA033', '404.18');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230725-TKT-240', '21B', 'CLS0010', 'Checked-In', '230725-BKG-983222', 'PSG240', 'ISR862', 'FLA033', '404.18');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230518-TKT-241', '22A', 'CLS0009', 'Checked-In', '230518-BKG-674223', 'PSG241', 'ISR777', 'FLA030', '676');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230518-TKT-242', '22B', 'CLS0009', 'Checked-In', '230518-BKG-674223', 'PSG242', 'ISR573', 'FLA030', '676');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240115-TKT-243', '23A', 'CLS0001', 'Checked-In', '240115-BKG-285224', 'PSG243', 'ISR777', 'FLA039', '620');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240115-TKT-244', '23B', 'CLS0001', 'Checked-In', '240115-BKG-285224', 'PSG244', 'ISR573', 'FLA039', '620');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240302-TKT-245', '24A', 'CLS0015', 'Checked-In', '240302-BKG-486225', 'PSG245', 'ISR862', 'FLA040', '900');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240302-TKT-246', '24B', 'CLS0005', 'Checked-In', '240302-BKG-486225', 'PSG246', 'ISR573', 'FLA040', '900');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230618-TKT-247', '25A', 'CLS0015', 'Checked-In', '230618-BKG-384226', 'PSG247', 'ISR862', 'FLA031', '927.27');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230618-TKT-248', '25B', 'CLS0015', 'Checked-In', '230618-BKG-384226', 'PSG248', 'ISR573', 'FLA031', '927.27');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230905-TKT-249', '26A', 'CLS0006', 'Checked-In', '230905-BKG-193227', 'PSG249', 'ISR777', 'FLA035', '1061.59');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230905-TKT-250', '26B', 'CLS0006', 'Checked-In', '230905-BKG-193227', 'PSG250', 'ISR862', 'FLA035', '1061.59');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230528-TKT-251', '27A', 'CLS0007', 'Checked-In', '230528-BKG-485228', 'PSG251', 'ISR573', 'FLA030', '752.82');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230528-TKT-252', '27B', 'CLS0007', 'Checked-In', '230528-BKG-485228', 'PSG252', 'ISR777', 'FLA030', '752.82');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231002-TKT-253', '28A', 'CLS0008', 'Checked-In', '231002-BKG-674229', 'PSG253', 'ISR862', 'FLA035', '870');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231002-TKT-254', '28B', 'CLS0008', 'Checked-In', '231002-BKG-674229', 'PSG254', 'ISR573', 'FLA035', '870');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240222-TKT-255', '29A', 'CLS0009', 'Checked-In', '240222-BKG-857230', 'PSG255', 'ISR777', 'FLA040', '1500');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240222-TKT-256', '29B', 'CLS0009', 'Checked-In', '240222-BKG-857230', 'PSG256', 'ISR573', 'FLA040', '1500');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230419-TKT-257', '30A', 'CLS0010', 'Checked-In', '230419-BKG-764231', 'PSG257', 'ISR573', 'FLA029', '1336.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230419-TKT-258', '30B', 'CLS0010', 'Checked-In', '230419-BKG-764231', 'PSG258', 'ISR862', 'FLA029', '1336.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230810-TKT-259', '31A', 'CLS0001', 'Checked-In', '230810-BKG-283232', 'PSG259', 'ISR573', 'FLA033', '1524.55');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230810-TKT-260', '31B', 'CLS0001', 'Checked-In', '230810-BKG-283232', 'PSG260', 'ISR862', 'FLA033', '1524.55');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230605-TKT-261', '32A', 'CLS0002', 'Checked-In', '230605-BKG-184233', 'PSG261', 'ISR777', 'FLA031', '1205.45');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230605-TKT-262', '32B', 'CLS0002', 'Checked-In', '230605-BKG-184233', 'PSG262', 'ISR573', 'FLA031', '1205.45');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231022-TKT-263', '33A', 'CLS0003', 'Checked-In', '231022-BKG-948234', 'PSG263', 'ISR777', 'FLA036', '870');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231022-TKT-264', '33B', 'CLS0003', 'Checked-In', '231022-BKG-948234', 'PSG264', 'ISR573', 'FLA036', '870');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240228-TKT-265', '34A', 'CLS0004', 'Checked-In', '240228-BKG-394235', 'PSG265', 'ISR777', 'FLA040', '2450');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240228-TKT-266', '34B', 'CLS0004', 'Checked-In', '240228-BKG-394235', 'PSG266', 'ISR573', 'FLA040', '2450');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230328-TKT-267', '1A', 'CLS0001', 'Checked-In', '230328-BKG-374236', 'PSG267', 'ISR573', 'FLA028', '113.86');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230328-TKT-268', '1B', 'CLS0001', 'Checked-In', '230328-BKG-374236', 'PSG268', 'ISR862', 'FLA028', '113.86');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230707-TKT-269', '2A', 'CLS0002', 'Checked-In', '230707-BKG-185237', 'PSG269', 'ISR777', 'FLA032', '233.18');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230707-TKT-270', '2B', 'CLS0002', 'Checked-In', '230707-BKG-185237', 'PSG270', 'ISR573', 'FLA032', '233.18');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230515-TKT-271', '3A', 'CLS0003', 'Checked-In', '230515-BKG-496238', 'PSG271', 'ISR573', 'FLA029', '138.27');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230515-TKT-272', '3B', 'CLS0003', 'Checked-In', '230515-BKG-496238', 'PSG272', 'ISR777', 'FLA029', '138.27');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240108-TKT-273', '4A', 'CLS0004', 'Checked-In', '240108-BKG-782239', 'PSG273', 'ISR573', 'FLA039', '450');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240108-TKT-274', '4B', 'CLS0004', 'Checked-In', '240108-BKG-782239', 'PSG274', 'ISR862', 'FLA039', '450');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240312-TKT-275', '5A', 'CLS0005', 'Checked-In', '240312-BKG-983240', 'PSG275', 'ISR777', 'FLA040', '620');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240312-TKT-276', '5B', 'CLS0005', 'Checked-In', '240312-BKG-983240', 'PSG276', 'ISR573', 'FLA040', '620');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230501-TKT-277', '6A', 'CLS0006', 'Checked-In', '230501-BKG-284241', 'PSG277', 'ISR862', 'FLA029', '307.27');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230501-TKT-278', '6B', 'CLS0006', 'Checked-In', '230501-BKG-284241', 'PSG278', 'ISR573', 'FLA029', '307.27');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230615-TKT-279', '7A', 'CLS0007', 'Checked-In', '230615-BKG-673242', 'PSG279', 'ISR862', 'FLA031', '401.82');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230615-TKT-280', '7B', 'CLS0007', 'Checked-In', '230615-BKG-673242', 'PSG280', 'ISR573', 'FLA031', '401.82');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230411-TKT-281', '8A', 'CLS0008', 'Checked-In', '230411-BKG-938243', 'PSG281', 'ISR777', 'FLA029', '458.18');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230411-TKT-282', '8B', 'CLS0008', 'Checked-In', '230411-BKG-938243', 'PSG282', 'ISR573', 'FLA029', '458.18');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240122-TKT-283', '9A', 'CLS0009', 'Checked-In', '240122-BKG-486244', 'PSG283', 'ISR862', 'FLA039', '620');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240122-TKT-284', '9B', 'CLS0009', 'Checked-In', '240122-BKG-486244', 'PSG284', 'ISR573', 'FLA039', '620');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240309-TKT-285', '10A', 'CLS0010', 'Checked-In', '240309-BKG-295245', 'PSG285', 'ISR777', 'FLA040', '720');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240309-TKT-286', '10B', 'CLS0010', 'Checked-In', '240309-BKG-295245', 'PSG286', 'ISR573', 'FLA040', '720');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230212-TKT-287', '11A', 'CLS0011', 'Checked-In', '230212-BKG-123246', 'PSG287', 'ISR862', 'FLA027', '415');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230212-TKT-288', '11B', 'CLS0011', 'Checked-In', '230212-BKG-123246', 'PSG288', 'ISR573', 'FLA027', '415');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230910-TKT-289', '12A', 'CLS0012', 'Checked-In', '230910-BKG-374247', 'PSG289', 'ISR862', 'FLA035', '534.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230910-TKT-290', '12B', 'CLS0012', 'Checked-In', '230910-BKG-374247', 'PSG290', 'ISR573', 'FLA035', '534.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230608-TKT-291', '13A', 'CLS0013', 'Checked-In', '230608-BKG-482248', 'PSG291', 'ISR777', 'FLA031', '556.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230608-TKT-292', '13B', 'CLS0013', 'Checked-In', '230608-BKG-482248', 'PSG292', 'ISR573', 'FLA031', '556.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240219-TKT-293', '14A', 'CLS0014', 'Checked-In', '240219-BKG-839249', 'PSG293', 'ISR777', 'FLA040', '900');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240219-TKT-294', '14B', 'CLS0014', 'Checked-In', '240219-BKG-839249', 'PSG294', 'ISR573', 'FLA040', '900');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240328-TKT-295', '15A', 'CLS0015', 'Checked-In', '240328-BKG-937250', 'PSG295', 'ISR777', 'FLA041', '1050');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240328-TKT-296', '15B', 'CLS0015', 'Checked-In', '240328-BKG-937250', 'PSG296', 'ISR573', 'FLA041', '1050');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230503-TKT-297', '16A', 'CLS0016', 'Checked-In', '230503-BKG-456251', 'PSG297', 'ISR573', 'FLA029', '345.68');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230503-TKT-298', '16B', 'CLS0016', 'Checked-In', '230503-BKG-456251', 'PSG298', 'ISR862', 'FLA029', '345.68');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230719-TKT-299', '17A', 'CLS0017', 'Checked-In', '230719-BKG-583252', 'PSG299', 'ISR862', 'FLA033', '427.5');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230719-TKT-300', '17B', 'CLS0017', 'Checked-In', '230719-BKG-583252', 'PSG300', 'ISR573', 'FLA033', '427.5');
